,x,y,z,Timestamp,source
0,-1.6056413650512695,5.039464473724365,8.518753051757812,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
1,-1.6032484769821167,5.0418572425842285,8.525931358337402,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
2,-1.643927812576294,5.039464473724365,8.50678825378418,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
3,-1.6319633722305298,5.0346784591674805,8.509181022644043,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
4,-1.6463208198547363,5.058607578277588,8.511573791503906,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
5,-1.584105134010315,5.046643257141113,8.518753051757812,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
6,-1.5960696935653687,5.049036026000977,8.547467231750488,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
7,-1.5769264698028564,5.037071704864502,8.463715553283691,620064031,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
8,-1.619998812675476,5.05142879486084,8.511573791503906,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
9,-1.6319633722305298,5.053822040557861,8.48285961151123,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
10,-1.6008554697036743,5.065786361694336,8.511573791503906,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
11,-1.591283917427063,5.070572376251221,8.48285961151123,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
12,-1.591283917427063,5.072965145111084,8.49960994720459,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
13,-1.5960696935653687,5.063393592834473,8.473287582397461,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
14,-1.591283917427063,5.084929466247559,8.485252380371094,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
15,-1.6247845888137817,5.046643257141113,8.49721622467041,620064069,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
16,-1.612820029258728,5.065786361694336,8.494823455810547,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
17,-1.622391700744629,5.027499675750732,8.50678825378418,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
18,-1.584105134010315,5.046643257141113,8.533110618591309,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
19,-1.6056413650512695,5.084929466247559,8.528324127197266,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
20,-1.6247845888137817,5.032285690307617,8.50678825378418,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
21,-1.6463208198547363,5.068179130554199,8.533110618591309,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
22,-1.6319633722305298,5.061000823974609,8.485252380371094,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
23,-1.6343562602996826,5.0346784591674805,8.542681694030762,620064107,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
24,-1.6152129173278809,5.072965145111084,8.504395484924316,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
25,-1.612820029258728,5.075357913970947,8.456537246704102,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
26,-1.6008554697036743,5.072965145111084,8.502002716064453,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
27,-1.6295703649520874,5.05142879486084,8.487645149230957,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
28,-1.6463208198547363,5.058607578277588,8.48046588897705,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
29,-1.6391420364379883,5.108858585357666,8.502002716064453,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
30,-1.6343562602996826,5.039464473724365,8.49721622467041,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
31,-1.6271774768829346,5.072965145111084,8.473287582397461,620064145,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
32,-1.6176059246063232,5.080143928527832,8.528324127197266,620064183,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
33,-1.5793193578720093,5.053822040557861,8.51636028289795,620064183,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
34,-1.5936768054962158,5.05142879486084,8.509181022644043,620064183,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
35,-1.5936768054962158,5.056214809417725,8.51396656036377,620064183,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
36,-1.6271774768829346,5.070572376251221,8.509181022644043,620064183,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
37,-1.622391700744629,5.089715480804443,8.530716896057129,620064183,./data/stand/acc/20206030/20200630T063324Z_182730000190_acc_stream.json
