,x,y,z,Timestamp,source
0,-2.1201164722442627,-4.737957954406738,-8.095208168029785,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
1,-2.148831367492676,-4.735565185546875,-8.121530532836914,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
2,-2.134474039077759,-4.781030178070068,-8.097600936889648,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
3,-2.115330696105957,-4.745136737823486,-8.104779243469238,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
4,-2.158403158187866,-4.759494304656982,-8.0736722946167,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
5,-2.0985803604125977,-4.778637409210205,-8.049742698669434,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
6,-2.141652822494507,-4.78342342376709,-8.078457832336426,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
7,-2.0985803604125977,-4.759494304656982,-8.123923301696777,619539822,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
8,-2.1201164722442627,-4.749922752380371,-8.099993705749512,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
9,-2.093794584274292,-4.733172416687012,-8.088028907775879,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
10,-2.1464385986328125,-4.74752950668335,-8.085636138916016,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
11,-2.108151912689209,-4.737957954406738,-8.114351272583008,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
12,-2.158403158187866,-4.714028835296631,-8.12631607055664,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
13,-2.1464385986328125,-4.759494304656982,-8.131101608276367,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
14,-2.1249024868011475,-4.742743968963623,-8.131101608276367,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
15,-2.151224374771118,-4.692492961883545,-8.097600936889648,619539860,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
16,-2.163188934326172,-4.6972784996032715,-8.114351272583008,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
17,-2.134474039077759,-4.702064514160156,-8.088028907775879,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
18,-2.177546262741089,-4.745136737823486,-8.116744041442871,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
19,-2.151224374771118,-4.711636066436768,-8.102386474609375,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
20,-2.148831367492676,-4.714028835296631,-8.104779243469238,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
21,-2.163188934326172,-4.745136737823486,-8.138280868530273,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
22,-2.184725046157837,-4.692492961883545,-8.155031204223633,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
23,-2.163188934326172,-4.757101058959961,-8.174174308776855,619539899,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
24,-2.148831367492676,-4.759494304656982,-8.116744041442871,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
25,-2.156010150909424,-4.759494304656982,-8.12631607055664,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
26,-2.156010150909424,-4.752315521240234,-8.128708839416504,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
27,-2.156010150909424,-4.73077917098999,-8.157423973083496,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
28,-2.1320810317993164,-4.754708290100098,-8.088028907775879,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
29,-2.14404559135437,-4.781030178070068,-8.147851943969727,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
30,-2.1249024868011475,-4.776244640350342,-8.140673637390137,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
31,-2.1249024868011475,-4.725993633270264,-8.104779243469238,619539937,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
32,-2.141652822494507,-4.740350723266602,-8.121530532836914,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
33,-2.1249024868011475,-4.771458625793457,-8.102386474609375,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
34,-2.129688262939453,-4.73077917098999,-8.092815399169922,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
35,-2.115330696105957,-4.754708290100098,-8.119136810302734,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
36,-2.129688262939453,-4.7666730880737305,-8.092815399169922,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
37,-2.1177237033843994,-4.721207618713379,-8.05452823638916,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
38,-2.122509479522705,-4.690099716186523,-8.059314727783203,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
39,-2.0914015769958496,-4.73077917098999,-8.07127857208252,619539975,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
40,-2.129688262939453,-4.6613850593566895,-8.061707496643066,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
41,-2.1464385986328125,-4.663777828216553,-8.05452823638916,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
42,-2.093794584274292,-4.647027492523193,-8.030599594116211,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
43,-2.1249024868011475,-4.647027492523193,-8.028206825256348,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
44,-2.0842230319976807,-4.694885730743408,-8.004277229309082,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
45,-2.1464385986328125,-4.639848709106445,-8.090422630310059,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
46,-2.14404559135437,-4.6757426261901855,-8.049742698669434,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
47,-2.206261157989502,-4.6972784996032715,-8.145459175109863,619540013,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
48,-2.1799392700195312,-4.702064514160156,-8.135887145996094,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
49,-2.2373690605163574,-4.694885730743408,-8.104779243469238,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
50,-2.2038683891296387,-4.709243297576904,-8.128708839416504,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
51,-2.2182257175445557,-4.690099716186523,-8.109565734863281,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
52,-2.1966896057128906,-4.68770694732666,-8.104779243469238,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
53,-2.2158329486846924,-4.694885730743408,-8.099993705749512,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
54,-2.220618724822998,-4.711636066436768,-8.123923301696777,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
55,-2.191903829574585,-4.6972784996032715,-8.092815399169922,619540051,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
56,-2.21343994140625,-4.716422080993652,-8.135887145996094,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
57,-2.242154836654663,-4.709243297576904,-8.097600936889648,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
58,-2.1942968368530273,-4.742743968963623,-8.109565734863281,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
59,-2.177546262741089,-4.721207618713379,-8.104779243469238,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
60,-2.21343994140625,-4.759494304656982,-8.076065063476562,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
61,-2.254119396209717,-4.781030178070068,-8.068885803222656,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
62,-2.2301902770996094,-4.7666730880737305,-8.090422630310059,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
63,-2.234976053237915,-4.836067199707031,-8.078457832336426,619540089,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
64,-2.261298179626465,-4.836067199707031,-8.119136810302734,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
65,-2.249333620071411,-4.819316864013672,-8.119136810302734,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
66,-2.2589051723480225,-4.840853214263916,-8.138280868530273,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
67,-2.2254045009613037,-4.879139423370361,-8.195710182189941,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
68,-2.249333620071411,-4.833674430847168,-8.186138153076172,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
69,-2.2876200675964355,-4.876746654510498,-8.15981674194336,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
70,-2.3235137462615967,-4.848031997680664,-8.186138153076172,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
71,-2.3426570892333984,-4.857603549957275,-8.138280868530273,619540127,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
72,-2.3522286415100098,-4.850424766540527,-8.135887145996094,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
73,-2.340264081954956,-4.800173759460449,-8.198102951049805,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
74,-2.3139421939849854,-4.788208961486816,-8.171781539916992,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
75,-2.366586208343506,-4.749922752380371,-8.15981674194336,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
76,-2.3498356342315674,-4.757101058959961,-8.147851943969727,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
77,-2.3091564178466797,-4.690099716186523,-8.109565734863281,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
78,-2.2876200675964355,-4.699671268463135,-8.102386474609375,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
79,-2.292405843734741,-4.692492961883545,-8.095208168029785,619540166,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
80,-2.263690948486328,-4.68770694732666,-8.155031204223633,619540204,./data/source/prone/acc/20206030/20200630T062439Z_182730000190_acc_stream.json
