timestamp,index,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,label_code,predictions,label,label_predictions,error
620485831,6,-0.3780794739723209,5.144752502441406,8.731721878051758,4.690000057220457,23.379999160766594,23.729999542236335,3,3,walk,walk,False
620471525,5,-0.7226582169532779,5.319434642791747,9.030835151672362,-13.720000267028807,61.810001373291,69.72000122070311,3,3,walk,walk,False
620479403,4,-1.4094228744506843,6.054057598114015,7.441944122314451,8.260000228881834,-42.0,-83.19499969482422,3,3,walk,walk,False
620448288,6,-2.3713719844818124,5.300291538238526,8.23160362243652,-10.5,51.939998626708984,14.034999847412118,3,3,walk,walk,False
620661063,2,0.11007377505302436,5.374471664428711,7.776951313018801,4.82999992370606,11.82999992370604,0.17499999701978064,3,3,walk,walk,False
620443803,4,1.1629533767700202,6.427350997924805,9.806137084960938,9.13500022888183,-67.41000366210939,-23.555000305175774,3,3,walk,walk,False
620685458,5,-1.8281817436218262,6.039700031280517,7.408443450927732,2.029999971389767,-24.534999847412113,-20.02000045776368,3,3,walk,walk,False
620461892,5,-2.010042905807496,6.865253448486327,10.69629955291748,7.3850002288818395,-33.599998474121094,7.070000171661376,3,3,walk,walk,False
620490901,7,-1.7444299459457389,6.099522590637207,10.256004333496094,-6.369999885559083,1.365000009536729,10.885000228881848,3,3,walk,walk,False
620686833,7,-2.5508401393890385,7.444336891174317,8.303391456604004,5.635000228881836,-40.04000091552736,-3.6050000190734823,3,3,walk,walk,False
620699126,0,-1.2419192790985114,6.0181636810302725,7.016006469726564,-8.715000152587887,35.63000106811524,36.57500076293947,3,3,walk,walk,False
620483335,6,-0.41158020496368475,6.788680076599121,11.500316619873047,-12.635000228881836,80.0449981689453,-3.8499999046325803,3,3,walk,walk,False
620668470,4,-0.09093050658702842,6.618783950805664,7.231368064880369,-4.304999828338624,45.74499893188477,35.42000198364259,3,3,walk,walk,False
620434115,5,0.8758043646812437,4.924604892730713,8.980584144592285,7.699999809265143,0.6299999952316294,16.23999977111816,3,3,walk,walk,False
620490121,7,-1.9358626604080198,4.517810344696045,8.906403541564941,-8.855000495910643,-12.880000114440923,26.180000305175785,3,3,walk,walk,False
620455191,5,0.0598227009177214,3.596540927886963,9.624276161193848,13.230000495910637,-58.48500061035157,-119.48999786376952,3,3,walk,walk,False
620464895,7,-1.325671076774597,6.503924369812013,8.458930015563965,6.860000133514397,-27.719999313354496,-44.79999923706055,3,3,walk,walk,False
620472461,5,-1.9932924509048466,6.867646217346192,6.89396810531616,-14.420000076293949,28.210000991821282,37.83499908447267,3,3,walk,walk,False
620676411,5,-3.7281508445739746,6.893968105316162,8.915975570678711,-13.859999656677244,3.9549999237060436,42.38499832153319,3,3,walk,walk,False
620693208,4,-1.127059698104859,6.5230674743652335,6.767144203186036,0.7699999809265143,2.4500000476837203,-5.2499999999999885,3,3,walk,walk,False
620433847,2,-0.48336744308471724,3.8956544399261475,7.863095760345459,-11.689999580383299,25.6900005340576,14.140000343322752,3,3,walk,walk,False
620710160,0,-0.9021263718605039,4.627884387969972,8.126316070556637,-1.120000004768377,6.159999847412117,2.9749999046325724,3,3,walk,walk,False
620486221,5,-1.548211574554443,6.843717098236085,7.583125591278074,3.710000038146968,23.62499999999999,13.36999988555907,3,3,walk,walk,False
620466650,6,-2.584340810775756,5.625726699829101,7.937276363372804,8.784999847412113,-9.310000419616687,-10.779999732971184,3,3,walk,walk,False
620481854,0,-1.2036327123641963,4.929390907287598,8.801115989685059,11.305000305175783,-7.630000114440932,17.149999618530277,3,3,walk,walk,False
620657895,2,-0.8805902004241949,5.824338436126709,6.372314453125,-3.1849999427795384,2.6249999999999876,-7.630000114440914,3,3,walk,walk,False
620670532,7,0.8064100146293635,5.575475692749024,8.913582801818846,-0.035000000149007914,11.270000457763663,2.4849998950958136,3,3,walk,walk,False
620449458,6,-0.44029510021209745,6.219168186187743,8.38235664367676,-4.375000000000002,-20.51000022888184,-13.125000000000002,3,3,walk,walk,False
620688093,5,-0.7394086122512822,7.142830848693848,7.496981143951418,4.900000095367432,-46.7599983215332,-29.399999618530273,3,3,walk,walk,False
620448288,4,-3.2280330657958975,4.692492961883545,7.788915634155272,-10.5,50.81999969482423,14.489999771118176,3,3,walk,walk,False
620432473,6,-0.8016242384910588,4.0368361473083505,7.786522865295408,-2.799999952316281,16.659999847412102,-16.379999160766598,3,3,walk,walk,False
620674425,3,-1.8281817436218262,7.075829029083252,8.511573791503908,-7.875000000000002,-5.985000133514399,27.684999465942393,3,3,walk,walk,False
620451252,2,-1.344814300537109,4.1205878257751465,8.018634796142578,-5.179999828338626,19.284999847412124,-3.920000076293952,3,3,walk,walk,False
620440176,3,-1.0289504528045645,3.527146577835082,8.044957160949707,-5.949999809265139,33.880001068115234,2.519999980926514,3,3,walk,walk,False
620681183,6,0.8734114766120913,5.0610008239746085,8.50678825378418,6.545000076293941,-0.45500001311301447,18.270000457763665,3,3,walk,walk,False
620669119,1,-0.16750356554984966,5.350542545318603,7.394085884094236,-4.375000000000002,19.284999847412124,22.469999313354485,3,3,walk,walk,False
620710809,1,-2.2756555080413823,6.2407045364379865,6.030128479003906,-3.8150000572204616,7.769999980926526,-2.065000057220456,3,3,walk,walk,False
620699203,6,-0.6436922550201418,5.479759693145752,7.341442108154297,-5.179999828338626,26.704999923706048,31.219999313354474,3,3,walk,walk,False
620475191,7,-1.5745335817337032,5.08732271194458,7.473052024841309,5.355000019073491,5.704999923706047,-19.495000839233406,3,3,walk,walk,False
620471330,4,-1.7970739603042611,4.527381896972657,8.396714210510256,-12.00500011444092,37.625000000000014,57.01499938964845,3,3,walk,walk,False
620675457,3,-1.081594467163085,4.565668582916259,7.963598251342771,-7.909999847412105,18.585000991821282,12.074999809265142,3,3,walk,walk,False
620436749,4,0.20339718461036763,3.8908686637878427,9.679313659667967,14.980000495910641,-29.12000083923339,-71.2249984741211,3,3,walk,walk,False
620454021,0,-0.3780794739723209,4.5776333808898935,8.442179679870605,4.164999961853027,1.2599999904632588,8.715000152587882,3,3,walk,walk,False
620437329,0,-2.660913705825805,5.025106906890869,7.343834877014159,4.130000114440917,-19.354999542236335,-33.005001068115234,3,3,walk,walk,False
620444466,5,-1.0480937957763679,7.516124248504638,10.744157791137695,10.114999771118168,-30.34499931335448,-0.6299999952316285,3,3,walk,walk,False
620467742,0,-0.7944455146789552,4.371842861175537,8.753257751464842,31.114999771118168,-26.35499954223633,-23.694999694824226,3,3,walk,walk,False
620660147,7,-2.7039861679077144,5.855446338653564,8.162209510803223,-15.855000495910648,44.83499908447267,-23.590000152587898,3,3,walk,walk,False
620458773,3,-4.055979251861571,5.692728519439698,11.287347793579102,6.195000171661376,-71.08499908447266,8.36499977111818,3,3,walk,walk,False
620476829,6,-1.3400285243988042,5.42472267150879,8.9590482711792,-2.3800001144409206,-29.155000686645515,-4.865000247955331,3,3,walk,walk,False
620711000,5,-1.8688611984252919,7.475444793701173,7.820023536682129,-6.894999980926513,-30.694999694824215,4.340000152587901,3,3,walk,walk,False
620691300,1,-0.8111958503723147,4.201946735382079,8.011456489562987,-2.6949999332428,-10.605000495910652,-27.790000915527337,3,3,walk,walk,False
620475932,7,-0.9236625432968147,3.3644287586212167,8.068885803222656,-3.77999997138977,-5.530000209808361,-19.284999847412106,3,3,walk,walk,False
620700730,5,-3.4481806755065927,4.733172416687013,4.78342342376709,-31.53499984741211,100.2399978637695,0.8400000333785886,3,3,walk,walk,False
620663622,0,-0.1005021408200264,4.070336818695069,8.475680351257322,-0.8749999999999953,-43.365001678466804,-65.27500152587889,3,3,walk,walk,False
620454918,0,-2.9815635681152353,3.7377223968505864,10.320612907409668,21.0,-106.99500274658205,-129.60499572753906,3,3,walk,walk,False
620481191,7,-0.8614469170570381,6.669034957885742,9.224660873413086,-8.50500011444092,10.88500022888184,-8.435000419616705,3,3,walk,walk,False
620487001,3,-0.8805902004241949,4.017692565917969,8.255533218383789,-2.6949999332428,13.194999694824219,25.374999999999993,3,3,walk,walk,False
620706495,6,-2.7255222797393808,6.08516550064087,6.4799952507019025,-16.379999160766598,42.034999847412095,30.940000534057607,3,3,walk,walk,False
620474567,4,-0.29432770609855685,2.333085298538208,8.564218521118166,5.249999999999997,-28.909999847412106,-51.72999954223632,3,3,walk,walk,False
620695309,3,-1.4453164339065558,5.685549736022949,7.898989677429199,-1.9950000047683722,7.385000228881834,14.524999618530284,3,3,walk,walk,False
620684542,3,-2.804488182067872,3.8908686637878427,8.781972885131836,0.280000001192088,-24.745000839233402,-25.059999465942386,3,3,walk,walk,False
620457798,1,-1.213204383850097,3.0366003513336177,9.239018440246584,8.715000152587894,-13.055000305175774,-3.5350000858307027,3,3,walk,walk,False
620690995,3,-2.665699720382691,6.190453052520754,9.693670272827147,18.409999847412113,-72.48500061035158,-28.59499931335448,3,3,walk,walk,False
620432969,4,-3.2447834014892587,4.591990470886232,6.508709907531738,-12.49499988555908,43.25999832153322,-27.475000381469727,3,3,walk,walk,False
620440605,0,-3.522360801696778,4.728386402130127,6.774322986602781,-15.50500011444092,66.95500183105467,17.219999313354496,3,3,walk,walk,False
620436252,5,0.8327320218086238,3.5630402565002437,9.5309534072876,5.074999809265132,-66.98999786376953,-109.0250015258789,3,3,walk,walk,False
620445636,0,0.33979293704032904,3.685078382492065,9.36344909667969,24.92000007629394,-73.36000061035156,-109.27000427246094,3,3,walk,walk,False
620489575,5,-2.5340895652770996,3.692257165908814,8.738900184631346,-19.215000152587887,28.104999542236317,26.91500091552733,3,3,walk,walk,False
620710236,0,-1.2419192790985114,5.6592278480529785,8.39192867279053,-2.134999990463254,17.78000068664551,11.795000076293935,3,3,walk,walk,False
620483959,7,0.15075321495532934,6.190453052520754,9.262947082519531,3.289999961853032,-34.9650001525879,29.784999847412113,3,3,walk,walk,False
620695767,0,-2.2756555080413823,5.915268898010254,6.08516550064087,2.414999961853024,13.720000267028801,0.9449999928474428,3,3,walk,walk,False
620682443,2,0.16989646852016452,5.515653133392335,8.894439697265625,6.824999809265135,-10.64000034332276,20.02000045776368,3,3,walk,walk,False
620657895,3,-0.8446965813636786,5.853053092956543,6.4106006622314435,-2.9400000572204603,1.5049999952316142,-7.454999923706063,3,3,walk,walk,False
620713023,5,-1.6726427078247064,7.329477310180664,9.554882049560547,4.795000076293951,-16.450000762939457,22.014999389648427,3,3,walk,walk,False
620708938,0,-0.5072965025901787,5.082536697387694,9.308412551879881,26.739999771118164,-49.069999694824226,-64.68000030517578,3,3,walk,walk,False
620460411,2,-0.11964540183544108,5.594619274139404,7.772165298461913,5.110000133514406,15.890000343322752,23.940000534057603,3,3,walk,walk,False
620453202,2,-1.8903974294662476,5.4414730072021475,6.49913835525513,-4.164999961853027,33.005001068115256,2.1349999904632653,3,3,walk,walk,False
620686490,4,-1.974149227142333,6.5230674743652335,6.4393157958984375,10.324999809265142,6.474999904632561,-13.265000343322743,3,3,walk,walk,False
620448912,6,-2.931312322616577,6.927468776702881,10.751336097717282,1.504999995231634,10.640000343322743,29.750000000000004,3,3,walk,walk,False
620694278,2,-2.483838558197021,5.374471664428711,6.4799952507019025,-12.425000190734862,61.67000198364257,-1.2250000238418675,3,3,walk,walk,False
620454333,4,-2.280441522598266,4.6135268211364755,8.23878288269043,-3.605000019073487,50.85499954223632,-30.624999999999996,3,3,walk,walk,False
620706189,7,-2.5125534534454337,8.346463203430176,9.200731277465822,-22.469999313354492,52.70999908447266,53.970001220703125,3,3,walk,walk,False
620661140,7,0.2345049977302559,5.903304100036621,7.937276363372804,6.755000114440916,9.730000495910634,1.5399999618530262,3,3,walk,walk,False
620448990,2,-3.172996044158935,4.575240135192871,6.956183910369872,-10.324999809265135,82.45999908447268,-4.5500001907348615,3,3,walk,walk,False
620457447,6,-2.0028641223907457,5.197396278381348,8.059314727783203,1.1549999713897714,-18.69000053405762,-14.454999923706067,3,3,walk,walk,False
620453085,1,-3.1658174991607675,5.513260364532472,8.303391456604004,-11.795000076293944,33.52999877929688,24.184999465942393,3,3,walk,walk,False
620454255,5,-1.3567788600921638,7.686020851135255,10.985840797424316,9.730000495910645,-41.720001220703146,11.024999618530282,3,3,walk,walk,False
620711649,6,-1.158167481422424,5.675978183746337,8.437394142150879,4.059999942779546,-1.6800000667572057,15.539999961853034,3,3,walk,walk,False
620469926,2,0.4498667120933534,6.659463405609132,9.47113037109375,0.10500000417232509,-9.659999847412124,28.280000686645504,3,3,walk,walk,False
620692904,4,-1.4213874340057375,5.204575061798096,7.961205005645751,9.590000152587889,-20.125,12.284999847412102,3,3,walk,walk,False
620478779,7,-1.036129236221313,5.106465816497803,8.083243370056152,7.454999923706059,-6.860000133514418,6.230000019073477,3,3,walk,walk,False
620671562,0,-0.5144752264022823,4.242626190185547,7.410836219787597,-6.335000038146973,10.569999694824231,-1.2250000238418675,3,3,walk,walk,False
620697371,7,-1.9430413246154785,7.714735507965089,7.7195215225219735,-0.21000000834465019,-15.890000343322752,5.565000057220458,3,3,walk,walk,False
620700004,7,-0.34936457872390825,7.743450641632081,8.990156173706056,-6.124999999999998,32.16500091552736,3.569999933242811,3,3,walk,walk,False
620445129,4,-2.3905150890350346,6.08516550064087,8.97579860687256,8.295000076293944,-54.67000198364258,-103.00499725341795,3,3,walk,walk,False
620700920,2,-2.1823322772979736,6.503924369812013,6.039700031280517,-5.565000057220459,22.39999961853027,4.409999847412119,3,3,walk,walk,False
620454606,0,-1.7683590650558467,5.819552421569825,7.226582527160644,2.6249999999999987,-32.40999984741211,-59.50000000000001,3,3,walk,walk,False
620660453,4,0.11485958844423358,6.3124914169311515,6.934647560119628,2.974999904632564,-20.89500045776366,-25.89999961853027,3,3,walk,walk,False
620660185,0,-1.0648441314697272,5.903304100036621,8.006670951843263,10.324999809265142,-16.135000228881832,-8.749999999999991,3,3,walk,walk,False
620713596,1,-1.7205009460449223,7.133258819580077,7.76977252960205,-2.7650001049041775,-4.550000190734873,3.045000076293944,3,3,walk,walk,False
620686414,6,-3.0509579181671134,6.362742424011231,7.51612424850464,-3.9200000762939426,26.60000038146974,-4.48000001907349,3,3,walk,walk,False
620438655,2,-1.088773131370544,6.618783950805664,8.44696521759033,-2.4849998950958256,-23.30999946594238,12.284999847412102,3,3,walk,walk,False
620696072,5,-4.374236106872559,7.114115715026856,9.82767391204834,4.900000095367432,-38.92000198364257,5.460000038146978,3,3,walk,walk,False
620477180,1,-1.469245553016662,5.240468502044678,7.956419467926025,-7.210000038146974,36.61000061035156,2.7999999523162833,3,3,walk,walk,False
620701417,7,-4.381414890289307,4.91264009475708,7.047114372253419,-11.270000457763672,22.61000061035154,-9.38000011444093,3,3,walk,walk,False
620695691,2,-2.732701063156129,6.542210578918458,7.406050682067871,8.925000190734869,16.274999618530277,16.9400005340576,3,3,walk,walk,False
620475386,4,-1.6846072673797612,5.056214809417725,7.480230808258059,4.409999847412111,-27.579999923706048,-27.510000228881836,3,3,walk,walk,False
620454567,3,-2.4670882225036617,5.685549736022949,7.06625747680664,1.0149999856948835,-6.824999809265129,-47.810001373291016,3,3,walk,walk,False
620690537,5,-1.6774286031723025,5.924840450286864,7.2146177291870135,19.354999542236325,-25.585000991821296,-56.314998626708984,3,3,walk,walk,False
620711877,7,-3.969834566116333,5.077751159667968,6.020556926727295,-18.795000076293945,75.31999969482423,-3.255000114440904,3,3,walk,walk,False
620687100,5,-0.9858781099319465,4.6757426261901855,8.753257751464842,6.860000133514397,-13.9650001525879,-12.074999809265142,3,3,walk,walk,False
620446572,3,-1.2323477268218985,5.644870281219482,7.410836219787597,4.4450001716613725,-21.90999984741211,-29.15500068664551,3,3,walk,walk,False
620458929,6,-2.794916629791259,2.792523860931396,9.600347518920897,5.494999885559081,-33.25000000000001,-1.9249999523162755,3,3,walk,walk,False
620661750,5,-0.06460852175951015,6.769536972045898,6.838931560516358,-2.555000066757203,-15.64500045776367,-30.799999237060554,3,3,walk,walk,False
620698707,7,-2.299584627151489,7.542446136474608,7.753022193908691,-5.880000114440921,50.470001220703125,30.380001068115224,3,3,walk,walk,False
620487664,7,-2.529303789138795,5.376864433288574,7.109330177307127,-17.604999542236328,19.809999465942376,50.645000457763665,3,3,walk,walk,False
620474918,2,-0.6628355383872985,6.247882843017576,11.167701721191406,-2.309999942779543,14.45499992370606,-15.470000267028803,3,3,walk,walk,False
620469731,5,-1.5769264698028573,5.7094788551330575,7.489802360534667,-11.515000343322757,7.210000038146985,28.944999694824215,3,3,walk,walk,False
620674540,6,-1.526675343513489,5.482152462005616,8.145459175109862,-2.4849998950958256,29.924999237060536,-5.4250001907348695,3,3,walk,walk,False
620471486,4,-0.18186101317405684,5.374471664428711,9.109801292419435,-10.010000228881838,56.3499984741211,69.19499969482422,3,3,walk,walk,False
620708289,3,-0.7729093432426462,3.811902523040772,8.458930015563965,15.364999771118164,-55.54500198364258,-119.31500244140624,3,3,walk,walk,False
620482400,2,-1.8568966388702406,4.989213466644286,7.750629425048828,-2.1700000762939458,-12.880000114440923,-24.989999771118168,3,3,walk,walk,False
620475074,2,-2.948062658309937,5.541975021362305,8.365606307983395,19.389999389648448,-32.61999893188477,-8.680000305175774,3,3,walk,walk,False
620675876,6,-2.5604116916656494,5.541975021362305,6.458458900451662,-4.795000076293944,45.74499893188477,11.409999847412124,3,3,walk,walk,False
620486104,4,-3.096423149108886,4.1014442443847665,5.238075733184815,-32.584999084472656,94.88500213623047,19.42499923706054,3,3,walk,walk,False
620435909,3,-0.17468228936195326,6.101915836334228,8.298604965209961,-3.2550001144409157,-71.26000213623047,-99.54000091552734,3,3,walk,walk,False
620454723,2,-1.5434256792068486,5.999020576477052,7.659698963165281,5.3200001716613805,-57.400001525878885,-91.87500000000001,3,3,walk,walk,False
620433771,7,0.10528795421123562,5.458223342895509,9.03562068939209,-2.3450000286102286,23.76499938964845,14.664999961853027,3,3,walk,walk,False
620481971,6,-3.8334388732910156,4.984427452087402,7.365371227264401,-9.17000007629394,58.59000015258789,-12.94999980926512,3,3,walk,walk,False
620454060,2,-0.447473824024201,5.163895606994629,8.030599594116211,5.3899998664856,-1.6449999809264995,7.280000209808336,3,3,walk,walk,False
620671180,6,-2.03157901763916,7.635769844055175,8.722149848937988,-2.0650000572204585,-13.720000267028801,3.220000028610233,3,3,walk,walk,False
620662514,4,-0.1316099464893334,5.204575061798096,8.719757080078125,7.070000171661384,-6.61500024795532,-4.445000171661381,3,3,walk,walk,False
620443998,1,-0.957163214683532,3.0150642395019536,9.968854904174805,16.100000381469734,-62.22999954223632,-21.6299991607666,3,3,walk,walk,False
620694889,6,-3.067708253860473,6.460851669311522,7.351013660430907,-20.19499969482422,66.6050033569336,5.880000114440928,3,3,walk,walk,False
620484271,3,-1.148595929145813,4.003335475921631,7.815237998962403,-11.199999809265137,36.01499938964844,41.755001068115234,3,3,walk,walk,False
620447313,3,-0.6891575455665588,4.192375183105469,8.207674980163572,-2.6600000858306903,17.499999999999996,25.374999999999993,3,3,walk,walk,False
620685956,1,-0.5862624645233148,4.510631561279296,7.702771186828612,2.9049999713897745,-7.105000019073482,-12.145000457763667,3,3,walk,walk,False
620699584,0,-2.3522286415100093,6.513495922088621,6.2981343269348145,-7.52500009536743,24.11499977111815,6.264999866485585,3,3,walk,walk,False
620709434,4,-1.9023619890213006,6.479995250701902,6.348385334014891,3.77999997138977,6.335000038146967,-17.604999542236335,3,3,walk,walk,False
620681641,2,-1.7516087293624873,6.054057598114015,6.575711250305175,-0.42000001668930037,-7.90999984741212,-12.774999618530268,3,3,walk,walk,False
620657169,4,0.01914326474070617,4.539346694946288,7.5591964721679705,-6.124999999999998,8.574999809265131,5.704999923706047,3,3,walk,walk,False
620486338,2,-2.1081519126892094,5.192610740661621,6.405815124511718,-1.049999952316278,1.2250000238418435,6.019999980926516,3,3,walk,walk,False
620449770,3,-2.5101606845855726,2.2110471725463867,9.231839179992678,-5.215000152587893,1.0149999856948702,-37.029998779296875,3,3,walk,walk,False
620487508,3,-1.8114314079284666,6.11148738861084,7.688413619995116,-16.379999160766598,27.684999465942372,61.35499954223632,3,3,walk,walk,False
620700768,3,-3.783187627792358,5.1543240547180185,5.843481540679933,-31.95499992370605,93.80000305175777,20.61499977111817,3,3,walk,walk,False
620448288,2,-3.6707210540771493,3.9913706779479985,7.532874584197998,-10.430000305175781,51.659999847412095,13.335000038146962,3,3,walk,walk,False
620663278,7,-2.1488313674926753,6.64989137649536,11.162916183471681,21.28000068664551,-97.12499999999999,-22.995000839233406,3,3,walk,walk,False
620658239,5,-3.2280330657958975,4.4029507637023935,8.317748069763182,-9.765000343322754,72.66000366210938,-20.02000045776368,3,3,walk,walk,False
620667783,3,-0.7083007693290707,5.5324034690856925,7.688413619995116,-3.8849999904632573,19.004999160766605,37.86999893188478,3,3,walk,walk,False
620477687,5,-3.094030141830444,6.2143821716308585,7.968383789062502,-9.590000152587889,52.60499954223633,-26.460000991821286,3,3,walk,walk,False
620461424,5,-1.014593005180359,4.807352542877196,9.21987533569336,5.844999790191646,-13.755000114440925,-23.13500022888184,3,3,walk,walk,False
620440995,6,-1.088773131370544,4.958105564117431,8.915975570678711,-6.965000152587891,-29.540000915527337,7.034999847412113,3,3,walk,walk,False
620471135,0,-1.8090385198593142,5.489331245422363,7.8798465728759775,-17.114999771118168,20.719999313354485,72.06500244140625,3,3,walk,walk,False
620660147,2,-2.828417301177978,5.879374980926515,7.652520179748534,-2.9400000572204603,6.720000267028823,-11.725000381469718,3,3,walk,walk,False
620439669,7,-1.2371335029602049,6.262240409851074,6.807823657989504,0.21000000834465019,-1.365000009536729,-7.034999847412113,3,3,walk,walk,False
620464856,0,-1.6199988126754754,5.3936147689819345,8.516360282897953,11.829999923706048,-29.71500015258789,-45.25500106811523,3,3,walk,walk,False
620481035,1,-0.5647262930870057,5.884160995483397,8.07127857208252,0.42000001668930037,-33.599998474121094,-30.380001068115238,3,3,walk,walk,False
620455230,2,0.15793193876743294,3.586969137191773,9.420879364013672,14.664999961853033,-52.74499893188477,-116.65499877929688,3,3,walk,walk,False
620458500,3,-2.1081519126892094,4.910247325897217,6.515888690948485,-5.249999999999997,22.854999542236342,-11.795000076293935,3,3,walk,walk,False
620705807,2,-1.596069693565369,4.137338161468508,7.9659910202026385,-10.569999694824219,38.8499984741211,51.415000915527344,3,3,walk,walk,False
620456901,3,-0.13400284945964827,4.560883045196532,9.483095169067381,8.4350004196167,6.405000209808346,-1.3300000429153473,3,3,walk,walk,False
620691720,5,-2.462302446365357,7.645341396331787,10.715442657470701,-0.8050000071525575,40.424999237060554,12.284999847412102,3,3,walk,walk,False
620674883,1,-1.794681072235107,7.2624759674072275,6.372314453125,-5.740000247955323,18.864999771118175,14.699999809265137,3,3,walk,walk,False
620674693,3,-1.8856115341186532,7.202653408050538,7.236154079437257,5.039999961853022,26.2849998474121,26.250000000000004,3,3,walk,walk,False
620677632,0,-2.5580186843872075,7.4371585845947275,6.4464945793151855,-25.51499938964844,34.19499969482422,62.43999862670898,3,3,walk,walk,False
620702639,0,-1.818610191345215,7.267261981964111,7.968383789062502,-12.984999656677243,33.880001068115234,50.680000305175774,3,3,walk,walk,False
620671486,2,-0.6676213741302497,5.30268430709839,8.011456489562987,-4.130000114440917,11.864999771118164,-5.00500011444092,3,3,walk,walk,False
620709014,1,-2.0411505699157715,6.020556926727295,8.839402198791504,13.824999809265135,-34.26499938964844,-48.96500015258789,3,3,walk,walk,False
620479676,3,-0.11964540183544108,5.6400842666625985,10.057393074035645,23.8700008392334,-69.37000274658203,-106.43499755859376,3,3,walk,walk,False
620697027,5,-2.3282995223999015,6.8891825675964355,6.149773597717285,5.005000114440913,21.245000839233395,3.0799999237060525,3,3,walk,walk,False
620661750,1,-0.48576033115386963,6.405815124511719,6.829359531402588,-0.6299999952316263,-21.0,-31.29000091552734,3,3,walk,walk,False
620708594,5,-0.3086851537227623,4.4029507637023935,9.459165573120117,34.685001373291016,-66.56999969482422,-85.95999908447266,3,3,walk,walk,False
620468990,7,0.33500713109970104,3.950691223144532,9.523774147033691,9.659999847412108,-30.170000076293945,-40.775001525878906,3,3,walk,walk,False
620446728,0,-1.0026284456253043,5.764515399932861,9.420879364013672,5.3200001716613805,-41.43999862670897,-27.194999694824226,3,3,walk,walk,False
620678166,3,-1.2299547195434566,5.9200544357299805,7.9779558181762695,-24.114999771118168,34.26499938964844,25.305000305175778,3,3,walk,walk,False
620446884,1,-2.2254045009613037,4.725993633270264,9.124158859252931,-0.5950000286102316,-22.434999465942397,-33.075000762939446,3,3,walk,walk,False
